Seq,DateListed,年度,類別,項目別,總計,農林漁牧業,工業_礦業及土石採取業,工業_製造業,工業_電力及燃氣供應業,工業_用水供應及污染整治業,工業_營建工程業,服務業_批發及零售業,服務業_運輸及倉儲業,服務業_住宿及餐飲業,服務業_出版影音製作傳播及通資訊服務業,服務業_金融及保險業,服務業_不動產業,服務業_專業_科學及技術服務業,服務業_支援服務業,服務業_公共行政及國防_強制性社會安全,服務業_教育業,服務業_醫療保健及社會工作服務業,服務業_藝術_娛樂及休閒服務業,服務業_其他服務業,樣本數_人,母體數_人
82,20230401,106,婚姻狀況,未婚,100,5.8985736316076,0.252918051397692,15.5684814056337,0.238403161435222,0.876229339406206,13.0805126635905,13.6168164947148,4.60181410735698,15.0526080224824,1.40854184040669,1.13281964462732,0.265629649321812,1.23067635741235,2.84569548712892,2.84260876317496,3.92079601639439,6.86709647641991,2.9950147296517,7.30476415783716,10365.3166693062,88928.1335853862
83,20230401,106,婚姻狀況,有配偶,100,13.1490461854917,0.402596755494056,16.7602233439253,0.437092586941896,1.54301645609235,17.1874570593583,7.48384244011903,6.82593435049612,7.37469670619846,0.581671208105302,0.871290910259523,0.149222667757053,0.529644235034316,3.40414407858928,5.44683350371982,4.33052811385624,6.76322680741355,1.19268928600264,5.56684330514549,15411.8576597152,132211.230471968
84,20230401,106,婚姻狀況,離婚或分居,100,9.18695180451925,0.297143244149852,14.6898290202068,0.869571972703777,1.51825620219862,21.0916001814036,10.0392072097227,6.25390444534326,9.73551512375785,0.279670251593109,0.551634413793548,0.15380345348403,0.709988834556145,4.45416336515763,3.09485007674463,2.58757384565319,5.03219062909309,2.61045551316415,6.84369041275485,2349.87609985244,20162.9276527176
85,20230401,106,婚姻狀況,喪偶,99.9999999999999,23.9739585944845,0.126169295114795,12.8583889697855,0,2.75391488699209,10.030274706832,10.2032279160403,1.56243555217384,9.66065615804137,0.114538842998492,0.425378303181786,0,0,5.72452714800618,2.17132350716306,3.806819883377,7.28715443712329,2.04596181600407,7.25526998268163,858.921366109218,7374.16941232908
86,20230401,106,個人每月收入,未滿1萬元,100,34.8003307452473,0,7.48752980155508,0,1.92773293957358,7.35189740811911,9.44770106383528,0.823040981596223,14.6905816069848,0.276340040783261,0.104055180915277,0,0.0730487920829949,4.19910096805118,0.182698184909292,6.56664390985936,2.37332382512333,1.96531403600033,7.73066051536359,930.803914036471,7976.91249217853
87,20230401,106,個人每月收入,1萬元 ~ 未滿2萬元,99.9999999999997,34.3408256752213,0.0375256817126658,7.43227833972891,0.0287397587375571,0.557353269795966,9.35982206993025,12.0708717399185,1.60448629419583,15.4189996537227,0.315466690325777,0.330659166646265,0.0575273509978403,0.243091612346559,3.18401075477005,0.458530127865964,3.00339915768879,2.35422241283697,1.35382909139626,7.84836115216154,3262.73142322148,27973.5026242376
88,20230401,106,個人每月收入,2萬元 ~ 未滿3萬元,100,10.0036880264569,0.24503885131682,20.1477752029945,0.161901614939517,1.39268390733647,10.9899428412857,13.1857055126344,3.13164956668438,14.2336874191788,0.5695484633185,0.621406533537191,0.113196481645408,0.580437165419047,4.30730074530286,2.305350959547,2.69602525636528,6.43764083753411,2.47466007286609,6.40236054163707,11346.0205410735,97363.2698116598
89,20230401,106,個人每月收入,3萬元 ~ 未滿4萬元,99.9999999999999,4.04785610374374,0.452615553391466,16.4955063952808,0.527236910050022,1.57946610191418,22.9393999277115,7.73552485247159,7.49270425581263,6.47557885980094,1.32288334909903,1.28242409151008,0.218451933287776,1.10950101869913,3.08770660553473,3.67455453065499,3.88166627680484,9.13418425864697,1.72354471697797,6.81919425860748,8195.28012841303,70314.1146423339
90,20230401,106,個人每月收入,4萬元 ~ 未滿5萬元,100,2.06451322201854,0.77488697978219,14.8024449044555,0.963313487066647,1.62333098207497,25.7792764255884,5.56778008974983,12.7516654572985,3.736751254804,1.30338843088689,1.15463246435771,0.39002290927524,0.980171077039487,1.63089158592539,7.77475002639243,5.23313136083579,7.44744907565728,1.37844319246841,4.643157074323,3034.41835227345,26034.9179037476
91,20230401,106,個人每月收入,5萬元 ~ 未滿6萬元,100,4.31800133527318,0.514815954855325,12.0602330708072,0.909968835546975,0.995501769653766,13.980354291894,4.71743965897306,12.6692624268092,4.57421103192035,0.835198511548985,2.51688791644064,0.413462791266678,1.22701080729578,1.617094412444,16.6456522817217,9.53206115440264,6.65998254267495,1.98734173689054,3.82551946958129,1299.05630012832,11145.9483733142
92,20230401,106,個人每月收入,6萬元 ~ 未滿7萬元,99.9999999999999,3.08329826538566,0,12.4656340472029,0.882419190023036,0,14.2909429092422,4.83626953580679,13.0174881628897,3.31798882774723,0.574807185212088,0.955046395569906,0.569217795723031,1.5645890324439,1.79505005163141,22.3412645289887,11.9606230814779,3.40458859627068,1.76453935749026,3.17623303689452,534.374670282295,4582.05775022045
93,20230401,106,個人每月收入,7萬元及以上,100,3.70754683467877,0,7.71068516031016,1.1000017478544,0.571312545705739,11.8663070683833,5.35850465425466,10.1105492313552,8.53284185754656,0.997231889396294,2.11577393255917,0.330941169823207,1.67528057211017,2.25435610433444,19.3989368756175,9.82074141010634,6.85947643350433,3.02721675866477,4.56229575379515,383.286465554362,3285.73752471018
94,20230401,108,總計,-,100,9.13650254570757,0.394264231242573,15.335442629302,0.391565771581172,1.20823531339236,14.3960895464564,9.90064849768077,6.1487294591805,10.6513985249063,0.921138480131145,1.10318813371639,0.214431169522055,1.28793624696303,3.20991414079599,4.45583151588863,4.67199740947872,7.89472923366637,2.26766985117031,6.41028729921774,28236.1881145839,259407.25
95,20230401,108,性別,男,100,11.3928242261015,0.662645172090901,15.1632053482566,0.62861148057596,1.66581122523129,23.3049841881309,6.26918994295217,9.75019270428033,7.1993215337605,0.952759396518261,0.738623088824256,0.201442660588433,1.28279422126315,3.53711236085279,4.99688177799363,2.67596798257475,2.08617330691583,2.47158186758502,5.01987751550373,14793.5586796913,135894.75
96,20230401,108,性別,女,100,6.65398239044631,0.0989778362513916,15.5249468677259,0.130755996356644,0.704786964882097,4.59406942617144,13.8961643558344,2.18621597004352,14.4495496407246,0.886347535674527,1.50430118409068,0.228721789292582,1.29359376581318,2.84991397631819,3.86054043113045,6.86813075599636,14.2855986236211,2.04331545390143,7.94008703572513,13442.6294348924,123512.5
